product_sk,Product_Name,Category,Sub_Category,risk_level,days_until_stockout,current_stock,daily_sales_rate,total_quantity,days_on_market,first_sale,last_sale
241,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,Labels,Low,200.0,4.0,0.02,26,1124,2014-06-10,2017-07-08
242,Newell 312,Office Supplies,Art,Low,200.0,4.0,0.02,25,1311,2014-01-09,2017-08-12
243,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,Low,200.0,2.0,0.01,10,1192,2014-08-08,2017-11-12
248,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,Low,200.0,2.0,0.01,10,740,2014-12-02,2016-12-11
261,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,Low,200.0,2.0,0.01,13,1182,2014-09-10,2017-12-05
262,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,Low,200.0,4.0,0.02,27,1365,2014-03-11,2017-12-05
267,Xerox 1995,Office Supplies,Paper,Low,200.0,2.0,0.01,13,1251,2014-07-05,2017-12-07
270,Xerox 220,Office Supplies,Paper,Low,200.0,2.0,0.01,16,1151,2014-09-12,2017-11-06
275,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,Low,200.0,2.0,0.01,10,1310,2014-04-05,2017-11-05
276,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes,Low,200.0,2.0,0.01,14,1129,2014-10-10,2017-11-12
277,Cardinal Holdit Business Card Pockets,Office Supplies,Binders,Low,200.0,2.0,0.01,11,1133,2014-07-01,2017-08-07
290,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,Low,200.0,2.0,0.01,10,1366,2014-01-05,2017-10-02
301,ClearOne CHATAttach 160 - speaker phone,Technology,Phones,Low,200.0,2.0,0.01,10,1127,2014-11-01,2017-12-02
304,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,Low,200.0,2.0,0.01,12,1310,2014-04-06,2017-11-06
305,GBC ProClick Punch Binding System,Office Supplies,Binders,Low,200.0,2.0,0.01,13,909,2014-09-08,2017-03-05
321,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,Low,200.0,2.0,0.01,13,1074,2014-07-02,2017-06-10
328,File Shuttle I and Handi-File,Office Supplies,Storage,Low,200.0,2.0,0.01,10,705,2014-12-06,2016-11-10
335,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,Low,200.0,2.0,0.01,11,1370,2014-02-11,2017-11-12
339,Fellowes High-Stak Drawer Files,Office Supplies,Storage,Low,200.0,2.0,0.01,14,1057,2014-10-11,2017-09-02
343,Maxell 4.7GB DVD-R,Technology,Accessories,Low,200.0,6.0,0.03,39,1130,2014-08-04,2017-09-07
346,Newell 324,Office Supplies,Art,Low,200.0,2.0,0.01,11,1096,2014-09-02,2017-09-02
347,Holmes Odor Grabber,Office Supplies,Appliances,Low,200.0,2.0,0.01,13,1283,2014-05-04,2017-11-07
364,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,Low,200.0,2.0,0.01,12,909,2015-03-10,2017-09-04
374,Cisco SPA508G,Technology,Phones,Low,200.0,2.0,0.01,10,1149,2014-07-11,2017-09-02
387,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,Low,200.0,2.0,0.01,13,1304,2014-05-10,2017-12-04
391,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,Low,200.0,4.0,0.02,25,1251,2014-07-08,2017-12-10
402,AT&T 1080 Corded phone,Technology,Phones,Low,200.0,2.0,0.01,13,1331,2014-04-12,2017-12-03
407,KI Adjustable-Height Table,Furniture,Tables,Low,200.0,4.0,0.02,26,1220,2014-06-03,2017-10-05
437,Global Low Back Tilter Chair,Furniture,Chairs,Low,200.0,2.0,0.01,10,729,2015-12-06,2017-12-04
445,GE DSL Phone Line Filter,Technology,Phones,Low,200.0,2.0,0.01,13,1122,2014-07-12,2017-08-07
448,Easy-staple paper,Office Supplies,Paper,Low,200.0,2.0,0.01,15,1191,2014-06-04,2017-09-07
455,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,Low,200.0,2.0,0.01,11,1188,2014-08-11,2017-11-11
465,Memorex Froggy Flash Drive 4 GB,Technology,Accessories,Low,200.0,2.0,0.01,10,731,2014-09-08,2016-09-08
476,Pyle PMP37LED,Technology,Phones,Low,200.0,4.0,0.02,27,1217,2014-04-12,2017-08-11
499,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,Low,200.0,2.0,0.01,11,883,2015-06-11,2017-11-10
505,Xerox 1934,Office Supplies,Paper,Low,200.0,2.0,0.01,13,943,2014-08-04,2017-03-04
516,Aastra 57i VoIP phone,Technology,Phones,Low,200.0,2.0,0.01,13,1281,2014-02-06,2017-08-10
520,"Bevis Oval Conference Table, Walnut",Furniture,Tables,Low,200.0,2.0,0.01,15,1371,2014-03-03,2017-12-03
522,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,Low,200.0,2.0,0.01,12,944,2014-05-10,2016-12-09
524,KI Adjustable-Height Table,Furniture,Tables,Low,200.0,2.0,0.01,12,1280,2014-04-06,2017-10-07
526,Hon GuestStacker Chair,Furniture,Chairs,Low,200.0,2.0,0.01,15,1215,2014-08-05,2017-12-02
532,DAX Wood Document Frame,Furniture,Furnishings,Low,200.0,4.0,0.02,25,1196,2014-05-04,2017-08-12
537,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,Low,200.0,6.0,0.03,38,1183,2014-09-07,2017-12-03
538,Xerox 192,Office Supplies,Paper,Low,200.0,2.0,0.01,11,888,2015-04-07,2017-09-11
546,Xerox 197,Office Supplies,Paper,Low,200.0,2.0,0.01,13,1131,2014-10-08,2017-11-12
550,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,Low,200.0,2.0,0.01,13,1100,2014-12-06,2017-12-10
552,Avery Durable Poly Binders,Office Supplies,Binders,Low,200.0,4.0,0.02,24,1372,2014-02-03,2017-11-06
568,Newell 319,Office Supplies,Art,Low,200.0,2.0,0.01,15,1164,2014-04-04,2017-06-11
573,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,Low,200.0,2.0,0.01,10,1073,2014-03-04,2017-02-09
574,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,Low,200.0,2.0,0.01,11,973,2015-03-08,2017-11-05
575,Longer-Life Soft White Bulbs,Furniture,Furnishings,Low,200.0,2.0,0.01,12,968,2014-12-12,2017-08-06
580,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,Low,200.0,4.0,0.02,26,1426,2014-01-06,2017-12-02
582,Prang Drawing Pencil Set,Office Supplies,Art,Low,200.0,2.0,0.01,12,1152,2014-07-09,2017-09-03
608,Avery 494,Office Supplies,Labels,Low,200.0,2.0,0.01,11,966,2014-08-09,2017-04-01
613,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,Low,200.0,2.0,0.01,14,1308,2014-05-11,2017-12-09
616,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,Low,200.0,2.0,0.01,10,825,2015-09-05,2017-12-08
618,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,Low,200.0,2.0,0.01,11,761,2014-07-05,2016-08-04
622,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,Low,200.0,2.0,0.01,10,1097,2014-12-01,2017-12-02
627,Bevis 44 x 96 Conference Tables,Furniture,Tables,Low,200.0,2.0,0.01,12,1028,2014-06-09,2017-04-02
628,Avery 501,Office Supplies,Labels,Low,200.0,2.0,0.01,14,1124,2014-08-12,2017-09-09
635,Xerox 195,Office Supplies,Paper,Low,200.0,2.0,0.01,11,915,2014-07-12,2017-01-12
650,Logitech Wireless Headset h800,Technology,Accessories,Low,200.0,2.0,0.01,12,1066,2014-04-08,2017-03-09
657,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,Low,200.0,2.0,0.01,10,1137,2014-09-01,2017-10-12
660,Logitech G105 Gaming Keyboard,Technology,Accessories,Low,200.0,2.0,0.01,11,1162,2014-10-03,2017-12-08
662,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,Low,200.0,2.0,0.01,10,1157,2014-07-11,2017-09-10
672,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,Low,200.0,2.0,0.01,13,1370,2014-03-03,2017-12-02
673,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,Low,200.0,2.0,0.01,12,1338,2014-04-04,2017-12-02
696,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,Low,200.0,2.0,0.01,10,818,2015-06-12,2017-09-07
711,Newell 343,Office Supplies,Art,Low,200.0,2.0,0.01,12,1073,2014-11-04,2017-10-12
714,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Appliances,Low,200.0,2.0,0.01,10,696,2015-11-05,2017-10-01
717,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,Low,200.0,2.0,0.01,15,1226,2014-03-01,2017-07-09
724,Staple holder,Office Supplies,Appliances,Low,200.0,2.0,0.01,11,758,2015-03-05,2017-04-01
730,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,Low,200.0,2.0,0.01,10,770,2015-11-01,2017-12-10
734,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,Low,200.0,2.0,0.01,11,1164,2014-10-03,2017-12-10
737,3-ring staple pack,Office Supplies,Binders,Low,200.0,2.0,0.01,11,909,2015-06-07,2017-12-02
741,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,Low,200.0,2.0,0.01,10,1100,2014-09-07,2017-09-11
745,Xerox 1951,Office Supplies,Paper,Low,200.0,2.0,0.01,11,850,2015-06-08,2017-10-05
757,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,Low,200.0,2.0,0.01,16,1313,2014-04-06,2017-11-09
759,GBC Wire Binding Combs,Office Supplies,Binders,Low,200.0,2.0,0.01,13,1371,2014-03-05,2017-12-05
776,Xerox 1895,Office Supplies,Paper,Low,200.0,2.0,0.01,10,1251,2014-07-09,2017-12-11
784,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,Low,200.0,4.0,0.02,27,1346,2014-04-05,2017-12-11
786,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories,Low,200.0,2.0,0.01,10,947,2015-02-06,2017-09-10
796,Easy-staple paper,Office Supplies,Paper,Low,200.0,2.0,0.01,13,1194,2014-09-02,2017-12-09
801,Xerox 214,Office Supplies,Paper,Low,200.0,2.0,0.01,14,1096,2014-12-01,2017-12-01
804,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,Low,200.0,6.0,0.03,37,1367,2014-02-11,2017-11-09
810,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,Low,200.0,2.0,0.01,10,944,2014-09-07,2017-04-08
815,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,Low,200.0,2.0,0.01,10,672,2015-12-07,2017-10-09
816,Ibico Presentation Index for Binding Systems,Office Supplies,Binders,Low,200.0,2.0,0.01,12,852,2015-08-02,2017-12-01
817,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,Low,200.0,2.0,0.01,13,1093,2014-05-05,2017-05-02
821,GBC Recycled Regency Composition Covers,Office Supplies,Binders,Low,200.0,2.0,0.01,10,918,2014-10-04,2017-04-09
836,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,Low,200.0,2.0,0.01,12,1289,2014-05-02,2017-11-11
840,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,Low,200.0,2.0,0.01,14,1155,2014-09-08,2017-11-06
847,Samsung Rugby III,Technology,Phones,Low,200.0,2.0,0.01,11,1041,2014-11-02,2017-09-08
859,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,Low,200.0,2.0,0.01,11,1241,2014-07-12,2017-12-04
864,Durable Pressboard Binders,Office Supplies,Binders,Low,200.0,2.0,0.01,11,827,2015-07-05,2017-10-09
889,Surelock Post Binders,Office Supplies,Binders,Low,200.0,2.0,0.01,14,1379,2014-02-02,2017-11-12
892,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,Low,200.0,2.0,0.01,13,1072,2014-03-07,2017-02-11
893,Wilson Jones Impact Binders,Office Supplies,Binders,Low,200.0,2.0,0.01,11,1149,2014-09-12,2017-11-04
918,Crayola Colored Pencils,Office Supplies,Art,Low,200.0,2.0,0.01,12,1344,2014-04-05,2017-12-09
921,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,Low,200.0,2.0,0.01,14,1103,2014-11-03,2017-11-10
924,Xerox 1893,Office Supplies,Paper,Low,200.0,4.0,0.02,24,1086,2014-11-11,2017-11-01
932,"Performers Binder/Pad Holder, Black",Office Supplies,Binders,Low,200.0,4.0,0.02,24,1214,2014-08-12,2017-12-08
936,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,Low,200.0,2.0,0.01,10,1277,2014-01-03,2017-07-03
941,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,Low,200.0,2.0,0.01,10,1036,2014-11-01,2017-09-02
964,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,Low,200.0,2.0,0.01,15,1100,2014-11-03,2017-11-07
966,DIXON Oriole Pencils,Office Supplies,Art,Low,200.0,2.0,0.01,14,1183,2014-06-09,2017-09-04
978,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,Low,200.0,4.0,0.02,25,1337,2014-01-06,2017-09-04
991,Samsung HM1900 Bluetooth Headset,Technology,Phones,Low,200.0,2.0,0.01,15,1032,2014-12-08,2017-10-05
993,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,Low,200.0,2.0,0.01,16,1070,2014-12-08,2017-11-12
996,Adjustable Personal File Tote,Office Supplies,Storage,Low,200.0,2.0,0.01,11,1252,2014-04-05,2017-09-08
997,Catalog Binders with Expanding Posts,Office Supplies,Binders,Low,200.0,2.0,0.01,16,1091,2014-03-07,2017-03-02
1001,Prismacolor Color Pencil Set,Office Supplies,Art,Low,200.0,2.0,0.01,16,1184,2014-04-12,2017-07-09
1004,Prang Colored Pencils,Office Supplies,Art,Low,200.0,2.0,0.01,14,938,2014-09-08,2017-04-03
1028,Binder Clips by OIC,Office Supplies,Fasteners,Low,200.0,2.0,0.01,15,1339,2014-04-08,2017-12-07
1037,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,Low,200.0,2.0,0.01,15,1121,2014-11-12,2017-12-07
1042,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,Low,200.0,2.0,0.01,10,733,2015-12-01,2017-12-03
1045,Newell 350,Office Supplies,Art,Low,200.0,2.0,0.01,12,1094,2014-05-05,2017-05-03
1051,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,Low,200.0,2.0,0.01,11,973,2014-09-12,2017-05-12
1052,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,Low,200.0,2.0,0.01,14,1287,2014-03-01,2017-09-08
1056,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,Low,200.0,2.0,0.01,13,966,2014-10-11,2017-06-03
1075,Avery 519,Office Supplies,Labels,Low,200.0,2.0,0.01,11,1069,2014-10-04,2017-09-07
1085,Xerox 1933,Office Supplies,Paper,Low,200.0,2.0,0.01,11,920,2014-05-05,2016-11-10
1086,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,Low,200.0,2.0,0.01,15,1004,2014-06-08,2017-03-08
1100,"Rogers Jumbo File, Granite",Office Supplies,Storage,Low,200.0,2.0,0.01,12,876,2015-04-12,2017-09-04
1104,DAX Wood Document Frame.,Furniture,Furnishings,Low,200.0,2.0,0.01,12,1122,2014-11-11,2017-12-07
1126,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,Low,200.0,2.0,0.01,15,1281,2014-01-07,2017-07-11
1162,Avery 483,Office Supplies,Labels,Low,200.0,2.0,0.01,15,1389,2014-02-11,2017-12-01
1177,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,Low,200.0,2.0,0.01,13,949,2015-04-07,2017-11-11
1216,Xerox 209,Office Supplies,Paper,Low,200.0,2.0,0.01,13,1257,2014-04-04,2017-09-12
1236,Eldon 500 Class Desk Accessories,Furniture,Furnishings,Low,200.0,4.0,0.02,26,1364,2014-01-07,2017-10-02
1250,GBC VeloBinder Strips,Office Supplies,Binders,Low,200.0,2.0,0.01,12,1164,2014-09-03,2017-11-10
1280,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,Low,200.0,2.0,0.01,13,1195,2014-06-04,2017-09-11
1317,Avery 475,Office Supplies,Labels,Low,200.0,2.0,0.01,12,1008,2014-11-01,2017-08-05
1322,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,Low,200.0,2.0,0.01,12,1305,2014-04-08,2017-11-03
1342,Xerox 1947,Office Supplies,Paper,Low,200.0,4.0,0.02,25,1339,2014-04-02,2017-12-01
1349,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,Low,200.0,2.0,0.01,11,764,2015-10-05,2017-11-07
1356,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,Low,200.0,2.0,0.01,10,1348,2014-04-03,2017-12-11
1404,Xerox 229,Office Supplies,Paper,Low,200.0,2.0,0.01,12,815,2014-08-12,2016-11-04
1437,Acco Translucent Poly Ring Binders,Office Supplies,Binders,Low,200.0,2.0,0.01,11,1117,2014-08-12,2017-09-02
1450,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,Low,200.0,2.0,0.01,10,728,2015-10-09,2017-10-06
1492,Nu-Dell Executive Frame,Furniture,Furnishings,Low,200.0,2.0,0.01,12,999,2014-09-09,2017-06-04
1509,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,Low,200.0,2.0,0.01,11,962,2014-09-12,2017-05-01
1514,Avery Legal 4-Ring Binder,Office Supplies,Binders,Low,200.0,2.0,0.01,11,1070,2014-09-07,2017-08-12
1591,"Contract Clock, 14"", Brown",Furniture,Furnishings,Low,200.0,2.0,0.01,12,1286,2014-06-03,2017-12-10
21,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,Low,250.0,5.0,0.02,31,1304,2014-02-11,2017-09-07
163,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,Low,250.0,5.0,0.02,31,1282,2014-06-06,2017-12-09
53,Xerox 1916,Office Supplies,Paper,Low,300.0,3.0,0.01,17,1162,2014-08-01,2017-10-06
84,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,Low,300.0,3.0,0.01,17,1226,2014-08-03,2017-12-11
222,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,Low,300.0,3.0,0.01,19,1275,2014-05-11,2017-11-06
317,Staple remover,Office Supplies,Supplies,Low,300.0,3.0,0.01,17,1188,2014-06-09,2017-09-09
348,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,Low,300.0,3.0,0.01,17,1247,2014-04-04,2017-09-02
426,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,Low,300.0,3.0,0.01,18,1369,2014-03-03,2017-12-01
561,Stockwell Push Pins,Office Supplies,Fasteners,Low,300.0,3.0,0.01,18,1371,2014-03-11,2017-12-11
565,Avery 481,Office Supplies,Labels,Low,300.0,3.0,0.01,17,1281,2014-05-03,2017-11-04
602,Staples,Office Supplies,Fasteners,Low,300.0,3.0,0.01,19,1310,2014-02-02,2017-09-04
603,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,Low,300.0,3.0,0.01,20,1336,2014-02-04,2017-10-02
612,Wilson Electronics DB Pro Signal Booster,Technology,Phones,Low,300.0,3.0,0.01,19,1272,2014-05-10,2017-11-02
688,Logitech Wireless Marathon Mouse M705,Technology,Accessories,Low,300.0,3.0,0.01,17,1252,2014-04-04,2017-09-07
980,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,Low,300.0,3.0,0.01,18,1220,2014-08-09,2017-12-11
90,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,Low,999.0,1.0,0.0,6,1245,2014-07-05,2017-12-01
162,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,Low,999.0,1.0,0.0,4,822,2015-09-11,2017-12-11
209,Logitech M510 Wireless Mouse,Technology,Accessories,Low,999.0,1.0,0.0,5,1244,2014-06-09,2017-11-04
260,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,Low,999.0,1.0,0.0,4,1160,2014-04-06,2017-06-09
285,Logitech Wireless Touch Keyboard K400,Technology,Accessories,Low,999.0,1.0,0.0,4,1130,2014-09-08,2017-10-12
322,Avery 482,Office Supplies,Labels,Low,999.0,1.0,0.0,4,1278,2014-01-10,2017-07-11
452,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,Low,999.0,1.0,0.0,4,1004,2015-02-06,2017-11-06
504,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,Low,999.0,1.0,0.0,6,1222,2014-08-04,2017-12-08
632,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,Low,999.0,1.0,0.0,5,1127,2014-08-01,2017-09-01
700,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,Low,999.0,1.0,0.0,4,872,2014-12-12,2017-05-02
739,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,Low,999.0,1.0,0.0,6,1215,2014-08-05,2017-12-02
838,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,Low,999.0,1.0,0.0,5,1034,2014-11-11,2017-09-10
844,Xerox 1971,Office Supplies,Paper,Low,999.0,1.0,0.0,6,1342,2014-03-02,2017-11-03
848,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances,Low,999.0,1.0,0.0,4,822,2014-09-02,2016-12-02
861,Self-Adhesive Ring Binder Labels,Office Supplies,Binders,Low,999.0,1.0,0.0,6,1211,2014-07-12,2017-11-04
927,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,Low,999.0,1.0,0.0,5,1156,2014-07-09,2017-09-07
931,Toshiba IPT2010-SD IP Telephone,Technology,Phones,Low,999.0,1.0,0.0,5,1064,2014-11-08,2017-10-07
938,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,Low,999.0,1.0,0.0,5,1188,2014-09-07,2017-12-08
1164,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,Low,999.0,1.0,0.0,5,1348,2014-03-05,2017-11-12
1188,Global Comet Stacking Armless Chair,Furniture,Chairs,Low,999.0,1.0,0.0,6,1244,2014-07-06,2017-12-01
1200,Logitech G600 MMO Gaming Mouse,Technology,Accessories,Low,999.0,1.0,0.0,4,1130,2014-04-03,2017-05-07
113,Safco Steel Mobile File Cart,Office Supplies,Storage,Low,,0.0,0.0,3,894,2014-06-01,2016-11-11
174,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,Low,,0.0,0.0,3,889,2015-07-03,2017-12-08
315,Staple magnet,Office Supplies,Storage,Low,,0.0,0.0,3,1221,2014-08-03,2017-12-06
399,Xerox 224,Office Supplies,Paper,Low,,0.0,0.0,3,854,2014-04-11,2016-08-12
453,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,Low,,0.0,0.0,3,1148,2014-08-11,2017-10-02
454,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,Art,Low,,0.0,0.0,2,1209,2014-08-11,2017-12-02
502,Avery 490,Office Supplies,Labels,Low,,0.0,0.0,3,949,2014-04-01,2016-11-05
976,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,Low,,0.0,0.0,3,1151,2014-09-09,2017-11-03
1194,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,Low,,0.0,0.0,3,823,2015-08-02,2017-11-02
1233,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,Low,,0.0,0.0,2,975,2014-09-07,2017-05-09
1400,Clear Mylar Reinforcing Strips,Office Supplies,Binders,Low,,0.0,0.0,3,794,2015-10-09,2017-12-11
1403,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,Low,,0.0,0.0,3,734,2014-11-01,2016-11-04
1489,iOttie HLCRIO102 Car Mount,Technology,Phones,Low,,0.0,0.0,2,732,2014-10-09,2016-10-10
